Week,Timestep,U1,U2,U3,U4,MU,RBM,RSDU,Total extended time,Stage,Rescheduling
60,46,0.6612903225806451,0.8225806451612904,0.8870967741935484,0.7096774193548387,0.7701612903225807,1.1518324607329842,0.13396049607256885,12,2,False
60,47,0.6612903225806451,0.8064516129032258,0.8870967741935484,0.7096774193548387,0.7661290322580645,1.1578947368421053,0.13147364207154522,11,2,False
60,42,0.6949152542372882,0.8305084745762712,0.8305084745762712,0.7457627118644068,0.7754237288135593,1.0710382513661203,0.08628575069090717,4,1,False
61,-1,0.875,0.6607142857142857,0.875,0.7142857142857143,0.78125,1.12,0.14136362144974837,0,0,False
61,21,0.7903225806451613,0.6935483870967742,0.8709677419354839,0.7580645161290323,0.778225806451613,1.1191709844559585,0.09478703097763205,18,2,False
61,27,0.7903225806451613,0.6935483870967742,0.8709677419354839,0.7580645161290323,0.778225806451613,1.1191709844559585,0.09478703097763205,18,2,False
61,25,0.8032786885245902,0.7049180327868853,0.8032786885245902,0.7540983606557377,0.7663934426229507,1.0481283422459895,0.061439172690246305,12,2,False
61,38,0.8032786885245902,0.7049180327868853,0.8032786885245902,0.7540983606557377,0.7663934426229507,1.0481283422459895,0.061439172690246305,12,2,False
61,37,0.8596491228070176,0.7192982456140351,0.8596491228070176,0.7368421052631579,0.793859649122807,1.0828729281767955,0.0961177779057082,6,1,False
62,-1,0.9130434782608695,0.7101449275362319,0.8985507246376812,0.782608695652174,0.8260869565217391,1.1052631578947367,0.11725109740212522,0,0,False
62,15,0.8513513513513513,0.7162162162162162,0.9054054054054054,0.7702702702702703,0.8108108108108107,1.1166666666666667,0.10363754503432016,12,1,False
62,29,0.9130434782608695,0.7681159420289855,0.8985507246376812,0.782608695652174,0.8405797101449275,1.0862068965517242,0.09014015598481677,4,1,False
62,32,0.9130434782608695,0.7681159420289855,0.8985507246376812,0.782608695652174,0.8405797101449275,1.0862068965517242,0.09014015598481677,4,1,False
62,9,0.8289473684210527,0.7236842105263158,0.8421052631578947,0.8026315789473685,0.799342105263158,1.0534979423868311,0.06635603085019379,15,2,False
62,51,0.875,0.75,0.9027777777777778,0.7916666666666666,0.829861111111111,1.087866108786611,0.08574854197455732,11,2,False
62,63,0.84,0.72,0.9066666666666666,0.72,0.7966666666666666,1.1380753138075315,0.11625476141799,11,2,False
62,27,0.875,0.7361111111111112,0.8888888888888888,0.7916666666666666,0.8229166666666666,1.080168776371308,0.08756333286229746,9,1,False
62,16,0.84,0.7333333333333333,0.8266666666666667,0.8,0.8,1.0499999999999998,0.05931710140017397,12,2,False
62,35,0.84,0.7333333333333333,0.8266666666666667,0.8,0.8,1.0499999999999998,0.05931710140017397,12,2,False
62,65,0.84,0.72,0.8266666666666667,0.8,0.7966666666666666,1.0543933054393306,0.06746659203597113,11,2,False
62,68,0.84,0.72,0.8266666666666667,0.8,0.7966666666666666,1.0543933054393306,0.06746659203597113,11,2,False
63,-1,0.7215189873417721,0.8987341772151899,0.9113924050632911,0.7341772151898734,0.8164556962025317,1.1162790697674418,0.12563561530897382,0,0,False
63,8,0.6951219512195121,0.9146341463414634,0.8536585365853658,0.7804878048780488,0.8109756097560976,1.1278195488721805,0.11680381150607565,8,1,False
63,18,0.7037037037037037,0.9259259259259259,0.8888888888888888,0.7530864197530864,0.8179012345679013,1.1320754716981132,0.13006556935557798,7,1,False
63,33,0.6477272727272727,0.8522727272727273,0.6931818181818182,0.7954545454545454,0.7471590909090909,1.1406844106463878,0.12503282590761494,5,1,False
63,55,0.7215189873417721,0.9240506329113924,0.9113924050632911,0.7341772151898734,0.8227848101265822,1.1230769230769233,0.13353042632093884,2,1,False
63,27,0.6785714285714286,0.9166666666666666,0.8809523809523809,0.7857142857142857,0.8154761904761905,1.1240875912408759,0.1308450575158029,16,2,False
63,21,0.6551724137931034,0.8850574712643678,0.9195402298850575,0.7126436781609196,0.7931034482758621,1.1594202898550725,0.16268075594669312,18,2,False
63,35,0.6705882352941176,0.9058823529411765,0.8470588235294118,0.788235294117647,0.8029411764705882,1.1282051282051284,0.1251153939677607,15,2,False
63,10,0.6951219512195121,0.9146341463414634,0.8536585365853658,0.7804878048780488,0.8109756097560976,1.1278195488721805,0.11680381150607565,8,1,False
63,56,0.6627906976744186,0.8953488372093024,0.8372093023255814,0.7906976744186046,0.7965116279069768,1.1240875912408759,0.12415913208927569,16,2,False
63,57,0.6627906976744186,0.8953488372093024,0.8372093023255814,0.7906976744186046,0.7965116279069768,1.1240875912408759,0.12415913208927569,16,2,False
63,69,0.6627906976744186,0.8953488372093024,0.8372093023255814,0.7906976744186046,0.7965116279069768,1.1240875912408759,0.12415913208927569,16,2,False
63,41,0.7215189873417721,0.9493670886075949,0.9113924050632911,0.7468354430379747,0.8322784810126582,1.1406844106463878,0.13793427488377988,5,1,False
64,-1,0.625,0.875,0.8035714285714286,0.7321428571428571,0.7589285714285715,1.1529411764705881,0.1405213558209327,0,0,False
64,28,0.603448275862069,0.9482758620689655,0.8620689655172413,0.7068965517241379,0.7801724137931034,1.2154696132596685,0.19797207588031954,11,2,False
64,45,0.5555555555555556,0.873015873015873,0.8888888888888888,0.6507936507936508,0.742063492063492,1.197860962566845,0.22255242830678942,17,2,False
65,-1,0.9078947368421053,0.5394736842105263,0.9078947368421053,0.6052631578947368,0.7401315789473685,1.2266666666666666,0.2642358343065665,0,0,False
65,34,0.9078947368421053,0.5921052631578947,0.9078947368421053,0.6052631578947368,0.7532894736842105,1.2052401746724892,0.23709820018337524,4,1,False
65,13,0.9078947368421053,0.5921052631578947,0.9078947368421053,0.6710526315789473,0.7697368421052632,1.1794871794871795,0.21144131413423906,9,1,False
65,34,0.9078947368421053,0.618421052631579,0.9078947368421053,0.6578947368421053,0.7730263157894737,1.1744680851063831,0.20253411913306707,10,2,False
65,35,0.9078947368421053,0.618421052631579,0.9078947368421053,0.6578947368421053,0.7730263157894737,1.1744680851063831,0.20253411913306707,10,2,False
65,50,0.9078947368421053,0.6052631578947368,0.9078947368421053,0.6578947368421053,0.7697368421052632,1.1794871794871795,0.2091253481880635,9,2,False
65,54,0.9078947368421053,0.6052631578947368,0.9078947368421053,0.6842105263157895,0.7763157894736842,1.169491525423729,0.20006701931780538,11,2,False
65,39,0.9078947368421053,0.5921052631578947,0.9078947368421053,0.6052631578947368,0.7532894736842105,1.2052401746724892,0.23709820018337524,4,1,False
65,56,0.9078947368421053,0.5789473684210527,0.9078947368421053,0.6052631578947368,0.75,1.2105263157894737,0.24351652413633937,3,1,False
65,64,0.9078947368421053,0.5789473684210527,0.9078947368421053,0.6052631578947368,0.75,1.2105263157894737,0.24351652413633937,3,1,False
66,-1,0.9102564102564102,0.6794871794871795,0.9102564102564102,0.7435897435897436,0.8108974358974359,1.1225296442687747,0.1451190494125361,0,0,False
66,26,0.9102564102564102,0.7307692307692307,0.9102564102564102,0.7435897435897436,0.8237179487179487,1.105058365758755,0.12147724486607622,4,1,False
66,61,0.9102564102564102,0.717948717948718,0.9102564102564102,0.7435897435897436,0.8205128205128205,1.109375,0.12693810007243683,3,1,False
66,67,0.9102564102564102,0.717948717948718,0.9102564102564102,0.7435897435897436,0.8205128205128205,1.109375,0.12693810007243683,3,1,False
66,34,0.9102564102564102,0.7307692307692307,0.9102564102564102,0.782051282051282,0.8333333333333333,1.0923076923076924,0.10950849489262886,7,1,False
66,36,0.9102564102564102,0.7307692307692307,0.9102564102564102,0.782051282051282,0.8333333333333333,1.0923076923076924,0.10950849489262886,7,1,False
66,17,0.8452380952380952,0.7023809523809523,0.9166666666666666,0.6904761904761905,0.788690476190476,1.1622641509433964,0.14018245751703182,12,2,False
66,33,0.8452380952380952,0.7023809523809523,0.9166666666666666,0.6904761904761905,0.788690476190476,1.1622641509433964,0.14018245751703182,12,2,False
66,38,0.9102564102564102,0.7307692307692307,0.9102564102564102,0.7435897435897436,0.8237179487179487,1.105058365758755,0.12147724486607622,4,1,False
66,36,0.8452380952380952,0.7023809523809523,0.9166666666666666,0.6904761904761905,0.788690476190476,1.1622641509433964,0.14018245751703182,12,2,False
66,40,0.8452380952380952,0.7023809523809523,0.9166666666666666,0.6904761904761905,0.788690476190476,1.1622641509433964,0.14018245751703182,12,2,False
66,19,0.8875,0.7375,0.8875,0.8125,0.83125,1.0676691729323307,0.08638440069981992,13,2,False
66,30,0.8987341772151899,0.7468354430379747,0.8987341772151899,0.810126582278481,0.8386075949367088,1.0716981132075474,0.08833735781675192,12,2,False
66,34,0.8987341772151899,0.7468354430379747,0.8987341772151899,0.810126582278481,0.8386075949367088,1.0716981132075474,0.08833735781675192,12,2,False
66,42,0.9102564102564102,0.7307692307692307,0.9102564102564102,0.7435897435897436,0.8237179487179487,1.105058365758755,0.12147724486607622,4,1,False
66,49,0.9102564102564102,0.7307692307692307,0.9102564102564102,0.7435897435897436,0.8237179487179487,1.105058365758755,0.12147724486607622,4,1,False
66,60,0.9102564102564102,0.717948717948718,0.9102564102564102,0.7435897435897436,0.8205128205128205,1.109375,0.12693810007243683,3,1,False
67,-1,0.7358490566037735,0.8113207547169812,0.8679245283018868,0.7169811320754716,0.7830188679245284,1.108433734939759,0.08908061450931264,0,0,False
67,15,0.7358490566037735,0.8490566037735849,0.8679245283018868,0.7169811320754716,0.7924528301886792,1.0952380952380953,0.09720197391996746,2,1,True
67,16,0.7358490566037735,0.8490566037735849,0.8679245283018868,0.7169811320754716,0.7924528301886792,1.0952380952380953,0.09720197391996746,2,1,True
67,27,0.7358490566037735,0.8490566037735849,0.8679245283018868,0.7169811320754716,0.7924528301886792,1.0952380952380953,0.09720197391996746,2,1,True
67,20,0.6610169491525424,0.8305084745762712,0.8305084745762712,0.7457627118644068,0.7669491525423728,1.0828729281767957,0.10579305058081084,15,2,False
67,25,0.6610169491525424,0.8305084745762712,0.8305084745762712,0.7457627118644068,0.7669491525423728,1.0828729281767957,0.10579305058081084,15,2,False
67,27,0.6610169491525424,0.8305084745762712,0.8305084745762712,0.7457627118644068,0.7669491525423728,1.0828729281767957,0.10579305058081084,15,2,False
67,30,0.6610169491525424,0.8305084745762712,0.8305084745762712,0.7457627118644068,0.7669491525423728,1.0828729281767957,0.10579305058081084,15,2,False
67,48,0.6842105263157895,0.8421052631578947,0.8771929824561403,0.6666666666666666,0.7675438596491228,1.1428571428571428,0.1401262792971392,9,2,False
67,40,0.6610169491525424,0.7966101694915254,0.7796610169491526,0.7457627118644068,0.7457627118644068,1.0681818181818181,0.08088695645478267,10,2,False
67,43,0.6610169491525424,0.7966101694915254,0.7796610169491526,0.7457627118644068,0.7457627118644068,1.0681818181818181,0.08088695645478267,10,2,False
67,50,0.6610169491525424,0.8135593220338984,0.7796610169491526,0.7457627118644068,0.75,1.0847457627118644,0.08728158362528415,11,2,False
68,-1,0.6081081081081081,0.972972972972973,0.9054054054054054,0.6891891891891891,0.7939189189189189,1.2255319148936172,0.21814477647619232,0,0,False
68,34,0.6081081081081081,0.972972972972973,0.8783783783783784,0.6891891891891891,0.7871621621621622,1.2360515021459229,0.21321446091629567,-2,1,False
68,80,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,1,False
68,82,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,1,False
68,91,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,1,False
68,104,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,1,False
68,29,0.6081081081081081,0.972972972972973,0.9054054054054054,0.6621621621621622,0.7871621621621622,1.2360515021459229,0.22748130712790793,-2,1,False
68,50,0.6081081081081081,0.972972972972973,0.9054054054054054,0.6621621621621622,0.7871621621621622,1.2360515021459229,0.22748130712790793,-2,1,False
68,51,0.6081081081081081,0.972972972972973,0.9054054054054054,0.6621621621621622,0.7871621621621622,1.2360515021459229,0.22748130712790793,-2,1,False
68,58,0.6081081081081081,0.972972972972973,0.9054054054054054,0.6621621621621622,0.7871621621621622,1.2360515021459229,0.22748130712790793,-2,1,False
68,0,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,10,0.5625,0.9625,0.9,0.7,0.78125,1.232,0.23533238904437556,15,2,False
68,41,0.6081081081081081,0.972972972972973,0.8783783783783784,0.6891891891891891,0.7871621621621622,1.2360515021459229,0.21321446091629567,-2,1,False
68,25,0.5625,0.9625,0.9,0.7,0.78125,1.232,0.23533238904437556,15,2,False
68,31,0.5625,0.9625,0.9,0.7,0.78125,1.232,0.23533238904437556,15,2,False
68,90,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,97,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,98,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,116,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,11,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,16,0.5625,0.9625,0.9,0.6625,0.771875,1.2469635627530364,0.24644311435710606,12,2,False
68,18,0.5625,0.9625,0.9,0.6625,0.771875,1.2469635627530364,0.24644311435710606,12,2,False
68,27,0.5625,0.9625,0.9,0.6625,0.771875,1.2469635627530364,0.24644311435710606,12,2,False
68,42,0.6081081081081081,0.972972972972973,0.8783783783783784,0.6891891891891891,0.7871621621621622,1.2360515021459229,0.21321446091629567,-2,1,False
68,40,0.5625,0.9625,0.9,0.6625,0.771875,1.2469635627530364,0.24644311435710606,12,2,False
68,85,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,106,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,107,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,114,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,2,False
68,60,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,1,False
68,75,0.6081081081081081,0.9594594594594594,0.9054054054054054,0.6891891891891891,0.7905405405405405,1.2136752136752138,0.21327598031011855,-1,1,False
69,-1,0.8026315789473685,0.881578947368421,0.9078947368421053,0.8026315789473685,0.8486842105263158,1.0697674418604652,0.06392411822663037,0,0,False
69,27,0.7439024390243902,0.8658536585365854,0.9146341463414634,0.7439024390243902,0.8170731707317074,1.1194029850746268,0.10623958459732649,10,2,False
69,35,0.7439024390243902,0.8658536585365854,0.9146341463414634,0.7439024390243902,0.8170731707317074,1.1194029850746268,0.10623958459732649,10,2,False
69,38,0.7439024390243902,0.8658536585365854,0.9146341463414634,0.7439024390243902,0.8170731707317074,1.1194029850746268,0.10623958459732649,10,2,False
69,43,0.7439024390243902,0.8658536585365854,0.9146341463414634,0.7439024390243902,0.8170731707317074,1.1194029850746268,0.10623958459732649,10,2,False
69,40,0.7530864197530864,0.9012345679012346,0.9135802469135802,0.7530864197530864,0.8302469135802468,1.100371747211896,0.10748574196878036,11,2,False
69,73,0.7530864197530864,0.8888888888888888,0.8518518518518519,0.8148148148148148,0.8271604938271605,1.0746268656716418,0.07000620537049893,10,2,False
69,21,0.7625,0.8875,0.8625,0.8125,0.83125,1.0676691729323307,0.06668739195814573,8,1,False
69,27,0.7625,0.8875,0.8625,0.8125,0.83125,1.0676691729323307,0.06668739195814573,8,1,False
69,31,0.7625,0.8875,0.8625,0.8125,0.83125,1.0676691729323307,0.06668739195814573,8,1,False
69,32,0.7625,0.8875,0.8625,0.8125,0.83125,1.0676691729323307,0.06668739195814573,8,1,False
70,-1,0.6507936507936508,0.9365079365079365,0.8888888888888888,0.746031746031746,0.8055555555555556,1.1625615763546797,0.1627853363729882,0,0,False
70,53,0.6612903225806451,0.967741935483871,0.8709677419354839,0.7580645161290323,0.814516129032258,1.1881188118811883,0.16369104643745544,-1,1,False
70,26,0.6029411764705882,0.9558823529411765,0.8529411764705882,0.7647058823529411,0.7941176470588235,1.2037037037037037,0.1882463047157643,13,2,False
70,18,0.6029411764705882,0.9558823529411765,0.8970588235294118,0.75,0.8014705882352942,1.1926605504587156,0.19733658476943955,15,2,False
70,40,0.6029411764705882,0.9558823529411765,0.8970588235294118,0.6911764705882353,0.786764705882353,1.2149532710280373,0.21229563909533733,11,2,False
70,53,0.6029411764705882,0.9558823529411765,0.8970588235294118,0.75,0.8014705882352942,1.1926605504587156,0.19733658476943955,15,2,False
70,6,0.6612903225806451,0.967741935483871,0.8709677419354839,0.7580645161290323,0.814516129032258,1.1881188118811883,0.16369104643745544,-1,1,False
70,28,0.6612903225806451,0.967741935483871,0.8709677419354839,0.7580645161290323,0.814516129032258,1.1881188118811883,0.16369104643745544,-1,1,False
71,-1,0.6363636363636364,0.8961038961038961,0.9090909090909091,0.7402597402597403,0.7954545454545454,1.1428571428571428,0.1645527470230297,0,0,False
71,26,0.6363636363636364,0.948051948051948,0.9090909090909091,0.7532467532467533,0.8116883116883117,1.168,0.17744858410255065,5,1,False
71,21,0.5903614457831325,0.8795180722891566,0.9156626506024096,0.6867469879518072,0.7680722891566265,1.192156862745098,0.2022556385604333,10,2,False
71,55,0.5903614457831325,0.8795180722891566,0.9156626506024096,0.6867469879518072,0.7680722891566265,1.192156862745098,0.2022556385604333,10,2,False
71,43,0.5975609756097561,0.9146341463414634,0.8536585365853658,0.8170731707317073,0.7957317073170731,1.149425287356322,0.17355941230507474,16,2,False
71,54,0.6282051282051282,0.9615384615384616,0.8974358974358975,0.7948717948717948,0.8205128205128205,1.171875,0.1772364534080579,11,2,False
71,65,0.5975609756097561,0.9146341463414634,0.8536585365853658,0.8170731707317073,0.7957317073170731,1.149425287356322,0.17355941230507474,16,2,False
71,38,0.6363636363636364,0.948051948051948,0.9090909090909091,0.7532467532467533,0.8116883116883117,1.168,0.17744858410255065,5,1,False
71,47,0.6363636363636364,0.948051948051948,0.9090909090909091,0.7272727272727273,0.8051948051948052,1.1774193548387095,0.1838992621127642,3,1,False
72,-1,0.9420289855072463,0.6811594202898551,0.8840579710144928,0.7681159420289855,0.8188405797101449,1.1504424778761062,0.14269482740351414,0,0,False
72,4,0.8904109589041096,0.6986301369863014,0.9041095890410958,0.6986301369863014,0.7979452054794521,1.133047210300429,0.1438888808089288,7,1,False
72,5,0.8904109589041096,0.6986301369863014,0.9041095890410958,0.6986301369863014,0.7979452054794521,1.133047210300429,0.1438888808089288,7,1,False
72,34,0.9420289855072463,0.7101449275362319,0.8840579710144928,0.7681159420289855,0.8260869565217391,1.1403508771929824,0.12812223567372305,2,1,False
72,42,0.9420289855072463,0.7101449275362319,0.8840579710144928,0.7681159420289855,0.8260869565217391,1.1403508771929824,0.12812223567372305,2,1,False
72,11,0.8904109589041096,0.6986301369863014,0.9041095890410958,0.726027397260274,0.8047945205479452,1.1234042553191488,0.1335745516821963,9,1,False
72,12,0.8783783783783784,0.7162162162162162,0.9054054054054054,0.7837837837837838,0.8209459459459459,1.1028806584362139,0.10614837927107326,17,2,False
72,38,0.8552631578947368,0.6710526315789473,0.8157894736842105,0.8026315789473685,0.7861842105263158,1.0878661087866108,0.10168884872277928,13,2,False
72,47,0.8552631578947368,0.6710526315789473,0.8157894736842105,0.8026315789473685,0.7861842105263158,1.0878661087866108,0.10168884872277928,13,2,False
72,33,0.8783783783783784,0.7162162162162162,0.8243243243243243,0.7972972972972973,0.8040540540540542,1.0924369747899159,0.08403361344537814,12,2,False
72,40,0.8783783783783784,0.7162162162162162,0.8243243243243243,0.7972972972972973,0.8040540540540542,1.0924369747899159,0.08403361344537814,12,2,False
72,41,0.8783783783783784,0.7162162162162162,0.8243243243243243,0.7972972972972973,0.8040540540540542,1.0924369747899159,0.08403361344537814,12,2,False
72,40,0.9420289855072463,0.7391304347826086,0.8840579710144928,0.7681159420289855,0.8333333333333333,1.1304347826086958,0.1149230585599943,4,1,False
72,61,0.9420289855072463,0.7246376811594203,0.8840579710144928,0.7681159420289855,0.8297101449275361,1.1353711790393013,0.12133138855414678,3,1,False
73,-1,0.6271186440677966,0.8983050847457628,0.8813559322033898,0.7457627118644068,0.7881355932203389,1.1397849462365595,0.1614097526766696,0,0,False
73,11,0.6610169491525424,0.8983050847457628,0.8813559322033898,0.7457627118644068,0.7966101694915255,1.127659574468085,0.14219813940257744,2,1,True
73,34,0.6271186440677966,0.9322033898305084,0.8813559322033898,0.7457627118644068,0.7966101694915253,1.1702127659574468,0.17285188094970128,2,1,False
73,36,0.6271186440677966,0.9322033898305084,0.8813559322033898,0.7457627118644068,0.7966101694915253,1.1702127659574468,0.17285188094970128,2,1,False
73,7,0.5692307692307692,0.8769230769230769,0.8153846153846154,0.7692307692307693,0.7576923076923077,1.1573604060913707,0.17574500402840998,11,2,False
73,14,0.5522388059701493,0.8805970149253731,0.8059701492537313,0.7761194029850746,0.7537313432835822,1.1683168316831682,0.18750987077678927,16,2,False
73,46,0.5606060606060606,0.8939393939393939,0.8181818181818182,0.7727272727272727,0.7613636363636365,1.1741293532338306,0.18765300377864857,15,2,False
73,53,0.5522388059701493,0.8805970149253731,0.8059701492537313,0.7761194029850746,0.7537313432835822,1.1683168316831682,0.18750987077678927,16,2,False
73,30,0.5692307692307692,0.8769230769230769,0.8,0.7692307692307693,0.7538461538461538,1.163265306122449,0.17396886874210102,10,2,False
73,18,0.6166666666666667,0.95,0.8833333333333333,0.7333333333333333,0.7958333333333334,1.193717277486911,0.18838469484835785,5,1,False
73,32,0.5692307692307692,0.8769230769230769,0.8,0.7692307692307693,0.7538461538461538,1.163265306122449,0.17396886874210102,10,2,False
73,55,0.5692307692307692,0.8923076923076924,0.8,0.7692307692307693,0.7576923076923077,1.1776649746192895,0.17961224378633645,11,2,False
74,-1,0.7,0.7,0.86,0.66,0.73,1.178082191780822,0.1214989469922381,0,0,False
74,27,0.603448275862069,0.7068965517241379,0.7931034482758621,0.7413793103448276,0.7112068965517242,1.115151515151515,0.11262513022033421,19,2,False
74,30,0.7,0.78,0.86,0.66,0.75,1.1466666666666667,0.11825897507244508,4,1,False
74,35,0.6481481481481481,0.7592592592592593,0.7962962962962963,0.7222222222222222,0.7314814814814815,1.0886075949367089,0.08647215836252825,12,2,False
74,42,0.6481481481481481,0.7407407407407407,0.7962962962962963,0.7222222222222222,0.7268518518518519,1.0955414012738853,0.08417931041018686,11,2,False
74,15,0.7,0.78,0.82,0.68,0.745,1.1006711409395973,0.08869900492885459,3,1,False
75,-1,0.9482758620689655,0.7068965517241379,0.7758620689655172,0.7413793103448276,0.7931034482758621,1.1956521739130435,0.13517940656650457,0,0,False
75,27,0.9322033898305084,0.6949152542372882,0.7796610169491526,0.7288135593220338,0.7838983050847458,1.189189189189189,0.1337223446146268,1,1,True
75,59,0.9137931034482759,0.7068965517241379,0.7758620689655172,0.7413793103448276,0.7844827586206897,1.1648351648351647,0.11560244570006963,-2,1,False
75,87,0.9137931034482759,0.7068965517241379,0.7758620689655172,0.7413793103448276,0.7844827586206897,1.1648351648351647,0.11560244570006963,-2,1,False
75,19,0.9365079365079365,0.6507936507936508,0.8253968253968254,0.6825396825396826,0.773809523809524,1.21025641025641,0.171111025726389,11,2,True
75,40,0.9482758620689655,0.7068965517241379,0.7931034482758621,0.7413793103448276,0.7974137931034482,1.1891891891891893,0.13372234461462684,1,2,True
75,41,0.9365079365079365,0.6507936507936508,0.8095238095238095,0.7619047619047619,0.7896825396825398,1.1859296482412058,0.1498577503942716,15,2,True
75,70,0.9137931034482759,0.7068965517241379,0.7758620689655172,0.7413793103448276,0.7844827586206897,1.1648351648351647,0.11560244570006963,-2,2,False
75,107,0.9137931034482759,0.7068965517241379,0.7758620689655172,0.7413793103448276,0.7844827586206897,1.1648351648351647,0.11560244570006963,-2,2,False
75,28,0.828125,0.703125,0.703125,0.765625,0.75,1.1041666666666667,0.07978559231302818,8,2,False
75,51,0.828125,0.71875,0.703125,0.765625,0.75390625,1.0984455958549222,0.07448655838634827,9,2,False
75,48,0.9137931034482759,0.7586206896551724,0.7758620689655172,0.7413793103448276,0.7974137931034484,1.1459459459459458,0.09888592961450265,1,1,False
75,79,0.9137931034482759,0.7068965517241379,0.7758620689655172,0.7413793103448276,0.7844827586206897,1.1648351648351647,0.11560244570006963,-2,2,False
75,49,0.9137931034482759,0.7586206896551724,0.7758620689655172,0.7413793103448276,0.7974137931034484,1.1459459459459458,0.09888592961450265,1,1,False
75,78,0.9137931034482759,0.7068965517241379,0.7758620689655172,0.7413793103448276,0.7844827586206897,1.1648351648351647,0.11560244570006963,-2,1,False
75,115,0.9137931034482759,0.7068965517241379,0.7758620689655172,0.7413793103448276,0.7844827586206897,1.1648351648351647,0.11560244570006963,-2,1,False
76,-1,0.9344262295081968,0.6721311475409836,0.8688524590163934,0.7377049180327869,0.8032786885245902,1.163265306122449,0.149040151702086,0,0,False
76,33,0.9344262295081968,0.7377049180327869,0.8688524590163934,0.7377049180327869,0.819672131147541,1.1400000000000001,0.11999999999999998,4,1,False
76,37,0.8769230769230769,0.6923076923076923,0.8615384615384616,0.7692307692307693,0.8,1.096153846153846,0.10764651040863246,12,2,False
76,52,0.8769230769230769,0.7076923076923077,0.8615384615384616,0.7692307692307693,0.8038461538461539,1.0909090909090908,0.09929430568595457,13,2,False
76,17,0.8382352941176471,0.6911764705882353,0.8970588235294118,0.7205882352941176,0.7867647058823529,1.1401869158878506,0.12351543677008732,18,2,False
76,21,0.8382352941176471,0.6911764705882353,0.8970588235294118,0.7205882352941176,0.7867647058823529,1.1401869158878506,0.12351543677008732,18,2,False
76,13,0.890625,0.703125,0.890625,0.703125,0.796875,1.1176470588235294,0.13584712216226488,8,1,False
76,17,0.8769230769230769,0.6615384615384615,0.8615384615384616,0.7692307692307693,0.7923076923076923,1.1067961165048543,0.12533926686755398,10,1,False
77,-1,0.55,0.8833333333333333,0.75,0.75,0.7333333333333334,1.2045454545454544,0.18741389207352996,0,0,False
77,10,0.55,0.95,0.7666666666666667,0.75,0.7541666666666667,1.2596685082872927,0.21681123613644837,5,1,False
77,28,0.55,0.9166666666666666,0.75,0.75,0.7416666666666667,1.2359550561797752,0.2022471910112359,2,1,False
77,44,0.55,0.9166666666666666,0.75,0.75,0.7416666666666667,1.2359550561797752,0.2022471910112359,2,1,False
77,10,0.532258064516129,0.9516129032258065,0.8064516129032258,0.7258064516129032,0.754032258064516,1.2620320855614975,0.23194833995883243,11,2,False
77,25,0.532258064516129,0.9516129032258065,0.8387096774193549,0.7258064516129032,0.7620967741935485,1.2486772486772486,0.23464082355643867,13,2,False
77,38,0.532258064516129,0.9516129032258065,0.8387096774193549,0.7258064516129032,0.7620967741935485,1.2486772486772486,0.23464082355643867,13,2,False
77,50,0.532258064516129,0.9516129032258065,0.8387096774193549,0.7258064516129032,0.7620967741935485,1.2486772486772486,0.23464082355643867,13,2,False
77,25,0.55,0.95,0.7666666666666667,0.75,0.7541666666666667,1.2596685082872927,0.21681123613644837,5,1,False
