Week,Timestep,MU,RBM,RSDU,Total extended time,Rescheduling,Original _ extended,Ori-timestep
5,-0.610507536,0.798387097,1.111111111,0.076483614,-0.58862417,FALSE,26,36
5,-0.578104231,0.798387097,1.111111111,0.076483614,-0.58862417,FALSE,26,37
5,-0.51329762,0.798387097,1.111111111,0.076483614,-0.58862417,FALSE,26,39
6,-1.452993473,0.736111111,1.106918239,0.07512148,-0.941010374,FALSE,15,10
6,-1.420590168,0.740740741,1.125,0.08660254,-0.908975264,FALSE,16,11
6,-0.772524062,0.737903226,1.092896175,0.074391905,-0.172167748,FALSE,39,31
6,-0.740120757,0.737903226,1.092896175,0.074391905,-0.172167748,FALSE,39,32
6,-0.707717452,0.737903226,1.092896175,0.074391905,-0.172167748,FALSE,39,33
6,-0.610507536,0.765151515,1.168316832,0.113753716,0.436499331,FALSE,58,36
6,-0.545700925,0.761904762,1.229166667,0.262973559,0.116148237,TRUE,48,38
6,-0.480894315,0.802238806,1.11627907,0.090349161,0.852955754,FALSE,71,40
6,-0.44849101,0.782608696,1.148148148,0.110077497,0.884990863,FALSE,72,41
6,-0.383684399,0.757462687,1.24137931,0.276974067,0.468534441,TRUE,59,43
6,-0.318877789,0.757462687,1.24137931,0.276974067,0.468534441,TRUE,59,45
6,-0.221667873,0.742957746,1.27014218,0.291382486,0.724815316,TRUE,67,48
6,-1.290976947,0.740740741,1.125,0.08660254,-0.908975264,FALSE,16,15
6,-0.027248041,0.719178082,1.314285714,0.331559908,0.692780206,TRUE,66,54
6,0.069961875,0.815789474,1.112903226,0.085346816,1.910114364,FALSE,104,57
6,0.10236518,0.705696203,1.34529148,0.361536222,1.109236629,TRUE,79,58
6,0.134768485,0.705696203,1.34529148,0.361536222,1.109236629,TRUE,79,59
6,0.458801538,0.67816092,1.338983051,0.39941545,1.525693051,TRUE,92,69
6,0.491204843,0.67816092,1.338983051,0.39941545,1.525693051,TRUE,92,70
6,0.556011454,0.698275862,1.366255144,0.388694692,1.749938817,TRUE,99,72
6,0.588414759,0.696629213,1.370967742,0.401609664,1.910114364,TRUE,104,73
6,0.653221369,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,75
6,0.815237896,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,80
6,-1.258573641,0.740740741,1.125,0.08660254,-0.908975264,FALSE,16,16
6,0.944851117,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,84
6,1.009657727,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,86
6,1.204077559,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,92
6,1.495707306,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,101
6,1.528110612,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,102
6,1.690127138,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,107
6,1.88454697,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,113
6,1.916950275,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,114
6,1.981756885,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,116
6,2.014160191,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,117
6,-1.226170336,0.736111111,1.106918239,0.07512148,-0.941010374,FALSE,15,17
6,2.078966801,0.686813187,1.392,0.408444203,1.974184583,TRUE,106,119
6,-1.161363726,0.736111111,1.106918239,0.07512148,-0.941010374,FALSE,15,19
6,-1.096557115,0.71875,1.217391304,0.148203148,-0.876940155,FALSE,17,21
6,-1.06415381,0.723214286,1.111111111,0.084337043,-0.844905045,FALSE,18,22
6,-0.999347199,0.719298246,1.219512195,0.147690261,-0.780834827,FALSE,20,24
6,-0.966943894,0.75,1.14619883,0.101738701,-0.556589061,FALSE,27,25
7,-1.161363726,0.76119403,1.117647059,0.11433239,-1.357466796,FALSE,2,19
7,-1.096557115,0.800724638,1.104072398,0.091547456,-0.812869936,FALSE,19,21
7,-0.642910841,0.806666667,1.090909091,0.064016254,-0.140132638,FALSE,40,35
7,-0.578104231,0.806666667,1.090909091,0.064016254,-0.140132638,FALSE,40,37
7,-0.44849101,0.806666667,1.090909091,0.064016254,-0.140132638,FALSE,40,41
7,-0.383684399,0.806666667,1.090909091,0.064016254,-0.140132638,FALSE,40,43
7,-0.351281094,0.806666667,1.090909091,0.064016254,-0.140132638,FALSE,40,44
7,-0.156861262,0.783950617,1.039370079,0.045460651,0.244288675,FALSE,52,50
7,-0.124457957,0.783950617,1.039370079,0.045460651,0.244288675,FALSE,52,51
7,-0.059651346,0.783950617,1.039370079,0.045460651,0.244288675,FALSE,52,53
7,0.005155264,0.783950617,1.039370079,0.045460651,0.244288675,FALSE,52,55
7,0.296785011,0.783950617,1.039370079,0.045460651,0.244288675,FALSE,52,64
7,-0.999347199,0.796428571,1.130044843,0.104974887,-0.748799717,FALSE,21,24
7,0.329188317,0.783950617,1.039370079,0.045460651,0.244288675,FALSE,52,65
7,0.361591622,0.783950617,1.039370079,0.045460651,0.244288675,FALSE,52,66
7,0.491204843,0.811728395,1.064638783,0.056054105,0.532604659,FALSE,61,70
7,0.523608148,0.811728395,1.064638783,0.056054105,0.532604659,FALSE,61,71
7,0.620818064,0.817901235,1.056603774,0.058297511,0.596674878,FALSE,63,74
7,0.653221369,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,75
7,0.685624675,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,76
7,0.782834591,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,79
7,0.977254422,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,85
7,1.009657727,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,86
7,-0.902137283,0.796428571,1.130044843,0.104974887,-0.748799717,FALSE,21,27
7,1.171674254,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,91
7,1.26888417,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,94
7,1.301287475,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,95
7,1.33369078,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,96
7,1.430900696,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,99
7,1.560513917,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,103
7,1.690127138,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,107
7,1.787337054,0.833333333,1.081481481,0.076980036,0.756850425,FALSE,68,110
7,-0.837330673,0.796428571,1.130044843,0.104974887,-0.748799717,FALSE,21,29
7,-0.804927368,0.787671233,1.147826087,0.102888344,-0.524553951,FALSE,28,30
7,-0.772524062,0.787671233,1.147826087,0.102888344,-0.524553951,FALSE,28,31
7,-0.740120757,0.811643836,1.113924051,0.075949367,-0.300308185,FALSE,35,32
7,-0.707717452,0.806666667,1.090909091,0.064016254,-0.140132638,FALSE,40,33
7,-0.675314147,0.806666667,1.090909091,0.064016254,-0.140132638,FALSE,40,34
8,-1.388186862,0.817857143,1.082969432,0.090622314,-1.101185921,FALSE,10,12
8,-1.355783557,0.817857143,1.082969432,0.090622314,-1.101185921,FALSE,10,13
8,-0.578104231,0.806338028,1.100436681,0.088349292,-1.101185921,TRUE,10,37
8,-0.51329762,0.831168831,1.09375,0.071032196,-0.236237967,FALSE,37,39
8,-0.416087704,0.832317073,1.098901099,0.089024303,0.308358893,FALSE,54,42
8,-0.383684399,0.836419753,1.077490775,0.079371541,0.244288675,FALSE,52,43
8,-0.351281094,0.829268293,1.073529412,0.077816215,0.276323784,FALSE,53,44
8,-0.156861262,0.829268293,1.073529412,0.077816215,0.276323784,FALSE,53,50
8,-0.124457957,0.829268293,1.073529412,0.077816215,0.276323784,FALSE,53,51
8,-0.092054652,0.814814815,1.090909091,0.064282435,0.020042909,TRUE,45,52
8,0.069961875,0.820987654,1.112781955,0.07813763,0.084113128,TRUE,47,57
8,0.10236518,0.820224719,1.123287671,0.082949325,0.917025972,FALSE,73,58
8,-1.226170336,0.817857143,1.082969432,0.090622314,-1.101185921,FALSE,10,17
8,0.329188317,0.820224719,1.123287671,0.082949325,0.917025972,FALSE,73,65
8,0.361591622,0.820224719,1.123287671,0.082949325,0.917025972,FALSE,73,66
8,0.426398233,0.825842697,1.115646259,0.078942835,0.981096191,FALSE,75,68
8,0.491204843,0.846153846,1.090909091,0.062733233,1.429587723,FALSE,89,70
8,0.912447812,0.846153846,1.090909091,0.062733233,1.429587723,FALSE,89,83
8,1.171674254,0.846153846,1.090909091,0.062733233,1.429587723,FALSE,89,91
8,1.236480864,0.846153846,1.090909091,0.062733233,1.429587723,FALSE,89,93
8,1.398497391,0.846153846,1.090909091,0.062733233,1.429587723,FALSE,89,98
8,1.625320528,0.846153846,1.090909091,0.062733233,1.429587723,FALSE,89,105
8,1.754933749,0.846153846,1.090909091,0.062733233,1.429587723,FALSE,89,109
8,-1.193767031,0.817857143,1.082969432,0.090622314,-1.101185921,FALSE,10,18
8,2.078966801,0.846153846,1.090909091,0.062733233,1.429587723,FALSE,89,119
8,-1.12896042,0.817857143,1.082969432,0.090622314,-1.101185921,FALSE,10,20
8,-1.096557115,0.819444444,1.06779661,0.061889555,-0.876940155,FALSE,17,21
8,-0.902137283,0.819444444,1.06779661,0.061889555,-0.876940155,FALSE,17,27
8,-0.804927368,0.799295775,1.110132159,0.086774078,-1.16525614,TRUE,8,30
8,-0.707717452,0.806338028,1.100436681,0.088349292,-1.101185921,TRUE,10,33
8,-0.642910841,0.806338028,1.100436681,0.088349292,-1.101185921,TRUE,10,35
9,-1.193767031,0.736363636,1.185185185,0.159382031,-0.844905045,FALSE,18,18
9,-1.031750505,0.736363636,1.185185185,0.159382031,-0.844905045,FALSE,18,23
9,-0.351281094,0.75,1.133333333,0.096010973,-0.268273076,FALSE,36,44
9,-0.286474483,0.733870968,1.120879121,0.097466188,-0.204202857,FALSE,38,46
9,-0.254071178,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,47
9,0.231978401,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,62
9,0.264381706,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,63
9,0.296785011,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,64
9,0.653221369,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,75
9,0.912447812,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,83
9,1.074464338,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,88
9,1.690127138,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,107
9,-0.934540589,0.736363636,1.185185185,0.159382031,-0.844905045,FALSE,18,26
9,1.722530443,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,108
9,1.94935358,0.75,1.152542373,0.213097479,-0.364378404,TRUE,33,115
9,-0.837330673,0.736363636,1.185185185,0.159382031,-0.844905045,FALSE,18,29
9,-0.804927368,0.736363636,1.185185185,0.159382031,-0.844905045,FALSE,18,30
9,-0.772524062,0.728448276,1.207100592,0.151399141,-0.62065928,FALSE,25,31
9,-0.740120757,0.728448276,1.207100592,0.151399141,-0.62065928,FALSE,25,32
9,-0.610507536,0.737068966,1.192982456,0.140837363,-0.556589061,FALSE,27,36
9,-0.578104231,0.737068966,1.192982456,0.140837363,-0.556589061,FALSE,27,37
9,-0.51329762,0.75,1.133333333,0.096010973,-0.268273076,FALSE,36,39
10,-1.517800084,0.777777778,1.119047619,0.142857143,-1.293396577,FALSE,4,8
10,-1.388186862,0.777777778,1.119047619,0.142857143,-1.293396577,FALSE,4,12
10,-0.351281094,0.78125,1.14,0.095219046,-0.268273076,FALSE,36,44
10,-0.156861262,0.772058824,1.161904762,0.113755383,0.052078018,FALSE,46,50
10,-0.124457957,0.772058824,1.161904762,0.113755383,0.052078018,FALSE,46,51
10,-0.092054652,0.768382353,1.167464115,0.116285334,0.020042909,FALSE,45,52
10,0.620818064,0.768382353,1.167464115,0.116285334,0.020042909,FALSE,45,74
10,1.592917222,0.768382353,1.167464115,0.116285334,0.020042909,FALSE,45,104
10,-1.12896042,0.745901639,1.186813187,0.141867522,-0.844905045,FALSE,18,20
10,-1.096557115,0.745901639,1.186813187,0.141867522,-0.844905045,FALSE,18,21
